Device,Trip,StartTime,Endtime,UTCTime,TripStart,TodTripStart
"2,804",41,"21,600","124,500","1,538,083,179,959","43,370.89","43,370.72"
"2,804",45,"67,850","165,900","1,538,140,684,405","43,371.55","43,371.39"
"2,804",46,"20,500","123,900","1,538,171,053,353","43,371.91","43,371.74"
"2,804",53,"107,000","121,750","1,538,237,195,748","43,372.67","43,372.51"
"2,804",57,"86,850","217,750","1,538,270,837,780","43,373.06","43,372.89"
"2,804",59,"16,550","384,950","1,538,307,769,758","43,373.49","43,373.32"
"2,804",61,"147,650","409,500","1,538,322,179,796","43,373.66","43,373.49"
"2,804",67,"28,950","284,750","1,538,396,626,651","43,374.52","43,374.35"
"2,804",68,"22,350","135,050","1,538,428,758,933","43,374.89","43,374.72"
"2,804",71,"116,500","218,250","1,538,482,986,721","43,375.52","43,375.35"
"2,804",72,"21,050","123,100","1,538,523,443,952","43,375.98","43,375.82"
"2,804",79,"89,150","148,050","1,538,580,810,622","43,376.65","43,376.48"
"2,804",80,"8,350","85,300","1,538,582,511,551","43,376.67","43,376.50"
"2,804",81,"24,650","93,400","1,538,600,816,859","43,376.88","43,376.71"
"2,804",82,"55,500","85,000","1,538,602,960,078","43,376.91","43,376.74"
"2,804",85,"124,100","240,850","1,538,618,939,523","43,377.09","43,376.92"
"2,804",87,"70,800","349,150","1,538,653,506,694","43,377.49","43,377.32"
"2,804",88,"24,700","130,250","1,538,687,773,550","43,377.89","43,377.72"
"2,804",91,"72,750","174,800","1,538,745,070,692","43,378.55","43,378.38"
"2,804",92,"22,500","132,300","1,538,766,842,221","43,378.80","43,378.64"
"2,804",106,"77,550","181,200","1,538,959,315,920","43,381.03","43,380.86"
"2,804",107,"24,050","102,850","1,538,997,164,559","43,381.47","43,381.30"
"2,804",108,"75,650","212,700","1,538,999,901,666","43,381.50","43,381.33"
"2,804",109,"19,800","146,750","1,539,037,549,904","43,381.94","43,381.77"
"2,804",110,"31,100","140,900","1,539,046,395,758","43,382.04","43,381.87"
"2,804",111,"35,600","351,850","1,539,084,755,655","43,382.48","43,382.31"
"2,804",112,"21,950","132,300","1,539,120,375,096","43,382.89","43,382.73"
"2,804",114,"63,650","145,400","1,539,173,143,495","43,383.50","43,383.34"
"2,804",116,"25,200","134,950","1,539,207,282,693","43,383.90","43,383.73"
"2,804",118,"60,150","160,600","1,539,252,897,793","43,384.43","43,384.26"
"2,804",122,"65,850","163,900","1,539,350,022,396","43,385.55","43,385.39"
"2,804",123,"18,600","122,050","1,539,383,866,510","43,385.94","43,385.78"
"2,804",127,"82,950","90,150","1,539,425,445,658","43,386.42","43,386.26"
"2,804",129,"90,000","94,450","1,539,446,853,589","43,386.67","43,386.51"
"2,804",136,"24,200","248,900","1,539,735,139,987","43,390.01","43,389.84"
"2,804",138,"31,900","282,450","1,540,292,167,876","43,396.46","43,396.29"
"2,804",139,"34,600","155,350","1,540,329,893,995","43,396.89","43,396.73"
"2,804",143,"68,850","167,800","1,540,383,924,553","43,397.52","43,397.35"
"2,804",144,"19,750","231,750","1,540,426,610,868","43,398.01","43,397.85"
"2,804",146,"33,550","351,500","1,540,469,248,898","43,398.51","43,398.34"
"2,804",147,"19,250","127,350","1,540,502,167,975","43,398.89","43,398.72"
"2,804",151,"75,650","124,150","1,540,571,169,623","43,399.69","43,399.52"
"2,804",152,"45,450","61,050","1,540,574,367,021","43,399.72","43,399.56"
"2,804",159,"27,050","135,150","1,540,664,500,709","43,400.77","43,400.60"
"2,804",160,"51,850","234,300","1,540,667,504,009","43,400.80","43,400.63"
"2,804",162,"79,500","237,500","1,540,683,796,804","43,400.99","43,400.82"
"2,804",163,"22,900","122,800","1,540,687,694,026","43,401.03","43,400.87"
"2,804",166,"35,950","182,500","1,540,756,078,006","43,401.83","43,401.66"
"2,804",167,"131,000","137,350","1,540,768,242,854","43,401.97","43,401.80"
"2,804",169,"60,800","161,850","1,540,807,844,583","43,402.42","43,402.26"
"2,804",170,"21,000","161,000","1,540,852,169,964","43,402.94","43,402.77"
"2,804",174,"66,900","169,550","1,540,901,383,953","43,403.51","43,403.34"
"2,804",175,"19,500","125,000","1,540,936,410,864","43,403.91","43,403.75"
"2,804",179,"63,750","162,700","1,540,986,485,647","43,404.49","43,404.33"
"2,804",180,"24,500","138,500","1,541,018,944,904","43,404.87","43,404.70"
"2,804",184,"68,100","169,600","1,541,077,618,737","43,405.55","43,405.38"
"2,804",185,"25,600","134,200","1,541,112,379,873","43,405.95","43,405.78"
"2,804",191,"78,400","180,700","1,541,164,792,367","43,406.56","43,406.39"
"2,804",192,"20,950","131,350","1,541,193,031,898","43,406.88","43,406.67"
"2,804",196,"19,350","29,050","1,541,250,407,281","43,407.55","43,407.34"
"2,804",206,"69,350","168,450","1,541,426,216,883","43,409.58","43,409.37"
"2,804",207,"19,900","86,350","1,541,462,540,871","43,410.00","43,409.79"
"2,804",209,"72,300","175,700","1,541,506,770,975","43,410.51","43,410.31"
"2,804",210,"23,500","136,350","1,541,542,044,375","43,410.92","43,410.71"
"2,804",217,"74,450","177,100","1,541,596,981,658","43,411.56","43,411.35"
"2,804",218,"21,000","123,500","1,541,638,084,299","43,412.03","43,411.83"
"2,804",219,"130,250","138,000","1,541,673,310,861","43,412.44","43,412.23"
"2,804",220,"110,550","115,750","1,541,711,946,681","43,412.89","43,412.68"
"2,804",223,"25,850","70,000","1,541,718,074,559","43,412.96","43,412.75"
"2,804",224,"19,900","49,150","1,541,733,753,956","43,413.14","43,412.93"
"2,804",227,"133,950","147,500","1,541,777,912,180","43,413.65","43,413.44"
"2,804",229,"84,800","91,100","1,541,805,013,897","43,413.97","43,413.76"
"2,804",233,"94,400","102,500","1,541,846,969,172","43,414.45","43,414.24"
"2,804",239,"93,150","101,700","1,541,894,794,986","43,415.01","43,414.80"
"2,804",242,"90,550","96,950","1,541,950,329,650","43,415.65","43,415.44"
"2,804",243,"135,050","141,400","1,541,981,581,659","43,416.01","43,415.80"
"2,804",244,"67,750","197,250","1,542,029,893,657","43,416.57","43,416.36"
"2,804",245,"22,600","129,650","1,542,064,136,207","43,416.97","43,416.76"
"2,804",250,"7,450","105,850","1,542,118,600,087","43,417.60","43,417.39"
"2,804",251,"18,050","128,600","1,542,148,224,815","43,417.94","43,417.73"
"2,804",252,"72,300","180,700","1,542,197,959,913","43,418.51","43,418.31"
"2,804",257,"34,050","143,650","1,542,233,734,020","43,418.93","43,418.72"
"2,804",261,"119,400","228,200","1,542,283,425,878","43,419.50","43,419.29"
"2,804",262,"45,400","147,350","1,542,320,605,848","43,419.93","43,419.73"
"2,804",266,"143,000","239,950","1,542,378,163,660","43,420.60","43,420.39"
"2,804",267,"19,150","140,050","1,542,406,848,923","43,420.93","43,420.72"
"2,804",271,"86,150","533,400","1,542,482,061,647","43,421.80","43,421.59"
"2,804",272,"57,950","275,650","1,542,487,446,486","43,421.86","43,421.66"
"2,804",273,"28,200","785,850","1,542,554,581,884","43,422.64","43,422.43"
"2,804",276,"147,100","287,550","1,542,628,610,684","43,423.50","43,423.29"
"2,804",277,"33,950","139,650","1,542,667,267,195","43,423.95","43,423.74"
"2,804",281,"103,950","113,900","1,542,713,154,874","43,424.48","43,424.27"
"2,804",283,"99,350","106,450","1,542,755,391,666","43,424.97","43,424.76"
"2,804",284,"65,800","163,550","1,542,803,097,691","43,425.52","43,425.31"
"2,804",285,"19,750","123,250","1,542,836,401,087","43,425.90","43,425.69"
"2,804",287,"7,450","181,550","1,542,843,160,456","43,425.98","43,425.77"
"2,804",291,"355,050","529,600","1,543,017,987,430","43,428.00","43,427.80"
"2,804",292,"101,750","110,150","1,543,058,877,658","43,428.48","43,428.27"
"2,804",296,"114,050","121,150","1,543,101,044,589","43,428.97","43,428.76"
"2,804",301,"90,900","97,900","1,543,144,946,937","43,429.47","43,429.27"
"2,804",303,"120,100","126,400","1,543,168,966,863","43,429.75","43,429.54"
"2,804",304,"77,350","180,150","1,543,236,095,650","43,430.53","43,430.32"
"2,804",305,"41,650","158,500","1,543,271,898,285","43,430.94","43,430.74"
"2,804",306,"117,900","225,200","1,543,323,901,000","43,431.55","43,431.34"
"2,804",307,"22,900","173,450","1,543,358,207,940","43,431.94","43,431.73"
"2,804",310,"86,500","94,000","1,543,402,182,647","43,432.45","43,432.24"
"2,804",313,"37,300","268,800","1,543,451,456,059","43,433.02","43,432.81"
"2,804",314,"36,950","285,250","1,543,493,364,009","43,433.51","43,433.30"
"2,804",315,"27,800","136,350","1,543,530,306,961","43,433.93","43,433.73"
"2,804",320,"68,700","165,300","1,543,590,331,277","43,434.63","43,434.42"
"2,804",321,"34,800","144,000","1,543,616,770,871","43,434.94","43,434.73"
"2,804",332,"69,300","178,650","1,543,707,165,670","43,435.98","43,435.77"
"2,804",333,"23,350","67,500","1,543,760,834,928","43,436.60","43,436.39"
"2,804",335,"26,150","76,500","1,543,763,998,148","43,436.64","43,436.43"
"2,804",337,"58,400","197,950","1,543,779,168,899","43,436.81","43,436.61"
"2,804",338,"43,050","208,600","1,543,793,255,653","43,436.98","43,436.77"
"2,804",339,"27,100","131,700","1,543,800,235,210","43,437.06","43,436.85"
"2,804",343,"81,150","183,350","1,543,844,394,648","43,437.57","43,437.36"
"2,804",344,"50,300","148,450","1,543,879,207,912","43,437.97","43,437.76"
"2,804",345,"77,300","173,150","1,543,930,054,116","43,438.56","43,438.35"
"2,804",346,"58,150","165,200","1,543,970,328,877","43,439.03","43,438.82"
"2,804",349,"69,600","168,250","1,544,018,903,796","43,439.59","43,439.38"
"2,804",350,"47,950","144,750","1,544,057,490,854","43,440.04","43,439.83"
"2,804",353,"85,400","160,750","1,544,103,656,177","43,440.57","43,440.36"
"2,804",354,"45,550","153,750","1,544,134,810,880","43,440.93","43,440.72"
"2,804",356,"68,400","171,300","1,544,193,513,564","43,441.61","43,441.40"
"2,804",357,"50,950","151,300","1,544,226,431,890","43,441.99","43,441.78"
"2,804",365,"98,600","196,950","1,544,450,934,880","43,444.59","43,444.38"
"2,804",366,"50,400","273,700","1,544,489,221,894","43,445.03","43,444.82"
"2,804",370,"23,800","278,850","1,544,533,862,615","43,445.55","43,445.34"
"2,804",371,"29,450","145,800","1,544,569,898,039","43,445.97","43,445.76"
"2,804",374,"125,250","220,450","1,544,625,430,755","43,446.61","43,446.40"
"2,804",375,"61,050","416,800","1,544,664,571,936","43,447.06","43,446.85"
"2,804",377,"22,700","126,050","1,544,706,917,050","43,447.55","43,447.34"
"2,804",378,"83,600","221,350","1,544,709,860,062","43,447.59","43,447.38"
"2,804",379,"39,900","149,750","1,544,739,546,929","43,447.93","43,447.72"
"2,804",389,"59,350","158,300","1,544,811,045,935","43,448.76","43,448.55"
"2,804",390,"29,850","99,200","1,544,827,788,823","43,448.95","43,448.74"
"2,804",393,"86,450","95,100","1,544,872,077,340","43,449.46","43,449.26"
"2,804",395,"163,800","170,100","1,544,889,977,647","43,449.67","43,449.46"
"2,804",396,"75,000","272,250","1,544,894,402,516","43,449.72","43,449.51"
"2,804",397,"53,950","155,950","1,544,909,198,884","43,449.89","43,449.69"
"2,804",398,"172,800","297,600","1,544,914,003,581","43,449.95","43,449.74"
"2,804",399,"80,050","183,600","1,544,923,706,704","43,450.06","43,449.85"
"2,804",401,"23,200","158,950","1,544,969,641,905","43,450.59","43,450.39"
"2,804",402,"76,950","157,950","1,544,974,814,275","43,450.65","43,450.45"
"2,804",403,"80,450","125,950","1,544,988,979,668","43,450.82","43,450.61"
"2,804",404,"37,600","143,200","1,545,002,024,654","43,450.97","43,450.76"
"2,804",405,"54,100","152,950","1,545,055,094,884","43,451.58","43,451.37"
"2,804",406,"55,750","281,700","1,545,092,442,939","43,452.01","43,451.81"
"2,804",409,"24,950","277,000","1,545,136,634,761","43,452.53","43,452.32"
"2,804",417,"26,100","137,750","1,545,171,578,131","43,452.93","43,452.72"
"2,804",420,"128,550","227,100","1,545,229,036,143","43,453.60","43,453.39"
"2,804",421,"46,500","182,950","1,545,264,824,267","43,454.01","43,453.80"
"2,804",425,"72,550","172,500","1,545,311,675,039","43,454.55","43,454.34"
"2,804",426,"26,250","133,250","1,545,345,073,637","43,454.94","43,454.73"
"2,804",434,"248,400","421,250","1,545,430,557,657","43,455.93","43,455.72"
"2,804",446,"349,650","413,950","1,545,669,486,658","43,458.69","43,458.49"
"2,804",448,"35,500","140,100","1,545,675,472,778","43,458.76","43,458.55"
"2,804",451,"120,350","221,000","1,545,750,991,200","43,459.64","43,459.43"
"2,804",456,"19,150","123,650","1,545,847,903,473","43,460.76","43,460.55"
"2,804",457,"89,200","98,200","1,545,853,421,201","43,460.82","43,460.61"
"2,804",458,"148,600","160,550","1,545,865,361,807","43,460.96","43,460.75"
"2,804",459,"128,800","138,900","1,545,909,694,863","43,461.47","43,461.27"
"2,804",463,"47,250","52,550","1,545,928,421,716","43,461.69","43,461.48"
"2,804",465,"81,750","116,850","1,545,950,506,898","43,461.95","43,461.74"
"2,804",466,"15,250","48,050","1,545,955,598,832","43,462.01","43,461.80"
"2,804",468,"81,450","190,000","1,546,032,417,654","43,462.89","43,462.69"
"2,804",476,"29,150","134,450","1,546,102,972,273","43,463.71","43,463.50"
"2,804",478,"115,450","123,350","1,546,110,883,256","43,463.80","43,463.59"
"2,804",479,"136,850","150,250","1,546,124,535,610","43,463.96","43,463.75"
"2,804",480,"87,000","96,050","1,546,168,140,629","43,464.47","43,464.26"
"2,804",481,"186,300","197,700","1,546,182,721,808","43,464.63","43,464.43"
"2,804",482,"60,350","155,750","1,546,188,435,823","43,464.70","43,464.49"
"2,804",486,"39,050","117,100","1,546,194,730,437","43,464.77","43,464.56"
"2,804",487,"101,950","151,500","1,546,205,595,282","43,464.90","43,464.69"
"2,804",488,"25,650","83,100","1,546,211,874,403","43,464.97","43,464.76"
"2,804",489,"15,750","35,400","1,546,216,974,070","43,465.03","43,464.82"
"2,804",490,"80,900","140,700","1,546,222,557,303","43,465.09","43,464.89"
"2,804",491,"62,050","173,550","1,546,274,631,646","43,465.70","43,465.49"
"2,804",511,"77,300","85,000","1,546,686,112,899","43,470.46","43,470.25"
"2,804",514,"96,900","109,650","1,546,732,076,583","43,470.99","43,470.78"
"2,804",525,"64,950","163,350","1,546,870,217,046","43,472.59","43,472.38"
"2,804",528,"29,500","253,850","1,546,905,841,538","43,473.00","43,472.79"
"2,804",532,"26,950","268,550","1,546,950,609,147","43,473.52","43,473.31"
"2,804",533,"26,800","124,350","1,546,986,516,938","43,473.94","43,473.73"
"2,804",536,"81,400","164,050","1,547,043,238,330","43,474.59","43,474.39"
"2,804",537,"42,800","270,100","1,547,081,274,867","43,475.03","43,474.83"
"2,804",540,"38,450","285,400","1,547,123,996,925","43,475.53","43,475.32"
"2,804",541,"38,050","146,850","1,547,158,606,884","43,475.93","43,475.72"
"2,858",7,"57,250","288,200","1,542,292,647,041","43,419.61","43,419.40"
"2,858",9,"36,450","909,400","1,542,304,157,754","43,419.74","43,419.53"
"2,858",10,"25,650","160,700","1,542,313,676,951","43,419.85","43,419.64"
"2,858",11,"17,750","748,900","1,542,831,235,082","43,425.84","43,425.64"
"2,858",14,"35,200","78,250","1,543,513,505,371","43,433.74","43,433.53"
"2,858",15,"22,050","154,950","1,543,515,419,729","43,433.76","43,433.55"
"2,858",19,"9,450","120,450","1,543,519,765,653","43,433.81","43,433.60"
"2,858",20,"112,450","513,550","1,543,522,560,052","43,433.84","43,433.64"
"2,858",22,"28,100","202,550","1,543,949,692,424","43,438.79","43,438.58"
"2,858",23,"67,300","273,150","1,543,957,100,065","43,438.87","43,438.67"
"2,858",28,"54,150","154,100","1,544,042,755,701","43,439.87","43,439.66"
"2,858",32,"18,600","120,600","1,544,046,322,069","43,439.91","43,439.70"
"2,858",33,"29,900","592,800","1,545,138,848,343","43,452.55","43,452.34"
"2,858",34,"9,900","48,750","1,545,146,037,741","43,452.64","43,452.43"
"2,858",37,"21,450","96,950","1,545,159,125,288","43,452.79","43,452.58"
"2,858",39,50,"232,200","1,545,163,334,299","43,452.84","43,452.63"
"2,858",41,"5,000","142,200","1,545,174,836,036","43,452.97","43,452.76"
"2,858",43,"12,850","170,350","1,545,227,757,149","43,453.58","43,453.37"
"2,858",46,"20,300","221,900","1,545,242,306,975","43,453.75","43,453.54"
"2,858",47,"21,900","180,300","1,545,274,299,253","43,454.12","43,453.91"
"2,858",48,"10,550","160,000","1,545,312,999,373","43,454.57","43,454.36"
"2,858",49,"33,500","80,050","1,545,319,391,207","43,454.64","43,454.43"
"2,858",50,100,"67,350","1,545,320,466,555","43,454.65","43,454.45"
"2,858",51,50,"75,450","1,545,321,508,598","43,454.67","43,454.46"
"2,858",52,100,"23,300","1,545,322,291,600","43,454.68","43,454.47"
"2,936",1,100,"75,050","1,537,412,186,205","43,363.12","43,362.96"
"2,936",5,50,"10,250","1,537,896,054,747","43,368.72","43,368.56"
"2,936",6,"22,050","44,150","1,537,896,350,446","43,368.73","43,368.56"
"2,936",14,"40,300","126,750","1,537,961,608,876","43,369.48","43,369.32"
"2,936",16,"10,800","26,300","1,537,980,198,584","43,369.70","43,369.53"
"2,936",19,"172,150","185,950","1,537,982,185,340","43,369.72","43,369.55"
"2,936",20,"36,100","190,450","1,537,987,431,635","43,369.78","43,369.61"
"2,936",21,"34,450","55,400","1,537,995,697,079","43,369.88","43,369.71"
"2,936",24,"37,100","107,650","1,538,050,921,695","43,370.52","43,370.35"
"2,936",25,"30,650","43,300","1,538,072,578,694","43,370.77","43,370.60"
"2,936",29,"33,250","55,500","1,538,081,359,246","43,370.87","43,370.70"
"2,936",30,"31,650","44,950","1,538,084,342,942","43,370.90","43,370.74"
"2,936",31,"56,600","69,450","1,538,087,247,383","43,370.94","43,370.77"
"2,936",32,"8,050","21,950","1,538,088,999,302","43,370.96","43,370.79"
"2,936",33,"14,850","26,150","1,538,097,772,659","43,371.06","43,370.89"
"2,936",34,"37,650","112,500","1,538,137,647,994","43,371.52","43,371.35"
"2,936",35,"34,650","52,800","1,538,144,422,725","43,371.60","43,371.43"
"2,936",36,"28,350","124,350","1,538,146,654,325","43,371.62","43,371.46"
"2,936",39,"70,300","171,800","1,538,156,804,661","43,371.74","43,371.57"
"2,936",40,"33,750","107,550","1,538,160,485,344","43,371.78","43,371.62"
"2,936",42,"32,350","49,300","1,538,167,607,785","43,371.87","43,371.70"
"2,936",44,"48,500","71,500","1,538,279,418,710","43,373.16","43,372.99"
"2,936",45,"34,050","49,450","1,538,319,419,571","43,373.62","43,373.46"
"2,936",46,"26,550","33,950","1,538,328,420,955","43,373.73","43,373.56"
"2,936",47,"93,750","114,600","1,538,329,311,546","43,373.74","43,373.57"
"2,936",48,"35,050","201,550","1,538,334,715,727","43,373.80","43,373.63"
"2,936",49,"37,100","58,600","1,538,342,408,591","43,373.89","43,373.72"
"2,936",50,"12,200","22,800","1,538,345,264,429","43,373.92","43,373.76"
"2,936",51,"34,350","103,700","1,538,396,759,636","43,374.52","43,374.35"
"2,936",52,"52,400","71,150","1,538,399,980,753","43,374.56","43,374.39"
"2,936",55,100,"5,700","1,538,411,314,937","43,374.69","43,374.52"
"2,936",57,"10,400","95,500","1,538,412,031,834","43,374.70","43,374.53"
"2,936",60,"34,150","149,050","1,538,419,506,683","43,374.78","43,374.62"
"2,936",61,"34,700","236,750","1,538,425,462,331","43,374.85","43,374.68"
"2,936",65,"17,900","29,750","1,538,442,982,657","43,375.05","43,374.89"
"2,936",66,"36,300","101,400","1,538,483,105,674","43,375.52","43,375.35"
"2,936",67,"36,250","146,750","1,538,506,014,675","43,375.78","43,375.62"
"2,936",68,"32,950","54,650","1,538,513,015,613","43,375.86","43,375.70"
"2,936",70,"31,350","52,300","1,538,517,954,858","43,375.92","43,375.75"
"2,936",72,"26,200","37,200","1,538,521,821,675","43,375.97","43,375.80"
"2,936",73,"40,600","54,050","1,538,527,389,421","43,376.03","43,375.86"
"2,936",75,"123,450","192,150","1,538,571,849,681","43,376.55","43,376.38"
"2,936",76,"32,350","98,650","1,538,576,113,012","43,376.59","43,376.43"
"2,936",78,"23,100","362,750","1,538,590,459,289","43,376.76","43,376.59"
"2,936",79,"34,900","56,950","1,538,600,421,813","43,376.88","43,376.71"
"2,936",82,"39,250","62,700","1,538,612,366,232","43,377.01","43,376.85"
"2,936",83,"34,350","46,550","1,538,655,775,680","43,377.52","43,377.35"
"2,936",84,"21,100","104,300","1,538,667,692,691","43,377.65","43,377.49"
"2,936",85,"63,100","82,800","1,538,669,810,743","43,377.68","43,377.51"
"2,936",87,"86,750","147,200","1,538,674,208,653","43,377.73","43,377.56"
"2,936",88,"48,450","60,450","1,538,678,640,650","43,377.78","43,377.61"
"2,936",90,"43,100","59,250","1,538,680,903,877","43,377.81","43,377.64"
"2,936",91,"35,950","49,800","1,538,685,679,637","43,377.86","43,377.70"
"2,936",93,"33,150","47,150","1,538,686,622,643","43,377.87","43,377.71"
"2,936",94,"33,150","45,450","1,538,689,573,685","43,377.91","43,377.74"
"2,936",97,"36,350","105,850","1,538,742,472,672","43,378.52","43,378.35"
"2,936",98,"35,650","48,850","1,538,765,347,656","43,378.78","43,378.62"
"2,936",99,"46,650","333,300","1,538,767,569,019","43,378.81","43,378.64"
"2,936",107,"15,050","30,550","1,538,788,991,465","43,379.06","43,378.89"
"2,936",108,"14,650","35,800","1,538,793,733,942","43,379.11","43,378.95"
"2,936",109,"35,300","125,950","1,538,865,620,653","43,379.95","43,379.78"
"2,936",110,"32,950","129,700","1,538,867,769,957","43,379.97","43,379.80"
"2,936",111,"34,950","235,100","1,538,876,302,567","43,380.07","43,379.90"
"2,936",113,"127,850","150,200","1,538,930,401,035","43,380.69","43,380.53"
"2,936",114,"17,600","177,200","1,538,933,869,007","43,380.74","43,380.57"
"2,936",115,"40,650","121,300","1,538,936,694,143","43,380.77","43,380.60"
"2,936",116,"20,700","40,900","1,538,939,274,478","43,380.80","43,380.63"
"2,936",118,"14,700","91,350","1,538,942,562,848","43,380.84","43,380.67"
"2,936",121,"35,900","100,650","1,539,001,513,678","43,381.52","43,381.35"
"2,936",123,"10,400","85,350","1,539,008,386,348","43,381.60","43,381.43"
"2,936",124,"27,100","38,500","1,539,010,267,349","43,381.62","43,381.45"
"2,936",125,"35,450","153,650","1,539,024,524,533","43,381.78","43,381.62"
"2,936",126,"33,250","60,000","1,539,030,430,162","43,381.85","43,381.69"
"2,936",128,"17,950","30,450","1,539,047,318,657","43,382.05","43,381.88"
"2,936",129,"35,500","105,550","1,539,087,948,675","43,382.52","43,382.35"
"2,936",130,"34,400","294,550","1,539,109,308,698","43,382.77","43,382.60"
"2,936",134,"39,500","62,700","1,539,126,976,689","43,382.97","43,382.80"
"2,936",135,"13,350","31,550","1,539,129,164,080","43,383.00","43,382.83"
"2,936",136,"33,550","105,350","1,539,174,421,611","43,383.52","43,383.35"
"2,936",138,"25,200","38,850","1,539,185,065,791","43,383.64","43,383.48"
"2,936",139,"49,900","61,750","1,539,192,570,146","43,383.73","43,383.56"
"2,936",141,"33,400","46,100","1,539,203,643,691","43,383.86","43,383.69"
"2,936",143,"115,200","127,100","1,539,214,154,722","43,383.98","43,383.81"
"2,936",144,"34,850","101,000","1,539,260,682,437","43,384.52","43,384.35"
"2,936",145,"40,000","217,350","1,539,282,864,663","43,384.77","43,384.61"
"2,936",146,"35,850","58,350","1,539,286,477,746","43,384.82","43,384.65"
"2,936",150,"18,700","37,550","1,539,293,365,311","43,384.90","43,384.73"
"2,936",152,"18,000","36,750","1,539,294,816,818","43,384.91","43,384.75"
"2,936",155,"106,000","118,450","1,539,305,566,432","43,385.04","43,384.87"
"2,936",156,"34,200","101,000","1,539,347,202,576","43,385.52","43,385.35"
"2,936",157,"46,700","59,950","1,539,352,328,687","43,385.58","43,385.41"
"2,936",158,100,"47,400","1,539,359,924,304","43,385.67","43,385.50"
"2,936",162,"48,350","491,100","1,539,384,321,698","43,385.95","43,385.78"
"2,936",163,"35,050","316,550","1,539,394,770,123","43,386.07","43,385.86"
"2,936",164,"81,200","96,550","1,539,459,769,060","43,386.82","43,386.61"
"2,936",168,"202,800","217,950","1,539,467,767,448","43,386.91","43,386.71"
"2,936",172,"34,300","103,300","1,539,606,412,688","43,388.52","43,388.31"
"2,936",173,"32,200","129,300","1,539,612,198,752","43,388.59","43,388.38"
"2,936",174,"22,600","119,150","1,539,621,146,515","43,388.69","43,388.48"
"2,936",175,"35,050","223,200","1,539,628,404,676","43,388.77","43,388.57"
"2,936",176,"34,500","58,150","1,539,635,352,374","43,388.85","43,388.65"
"2,936",179,"29,650","144,100","1,539,639,233,738","43,388.90","43,388.69"
"2,936",180,"22,300","34,300","1,539,652,315,575","43,389.05","43,388.84"
"2,936",182,"8,450","113,750","1,539,693,156,712","43,389.52","43,389.31"
"2,936",183,"35,200","64,650","1,539,699,914,737","43,389.60","43,389.39"
"2,936",185,"42,750","156,800","1,539,711,391,654","43,389.73","43,389.53"
"2,936",186,"112,500","440,600","1,539,713,135,351","43,389.75","43,389.55"
"2,936",187,"54,250","62,950","1,539,718,904,650","43,389.82","43,389.61"
"2,936",189,"33,050","56,900","1,539,722,580,549","43,389.86","43,389.66"
"2,936",190,"33,050","58,900","1,539,727,718,315","43,389.92","43,389.71"
"2,936",191,"34,400","57,600","1,539,732,754,122","43,389.98","43,389.77"
"2,936",192,"18,500","79,500","1,539,733,600,904","43,389.99","43,389.78"
"2,936",193,"15,300","37,450","1,539,735,153,955","43,390.01","43,389.80"
"2,936",194,"32,650","149,800","1,539,778,014,573","43,390.51","43,390.30"
"2,936",197,"132,700","156,900","1,539,784,996,233","43,390.59","43,390.38"
"2,936",198,"80,700","92,150","1,539,790,491,892","43,390.65","43,390.44"
"2,936",199,"32,650","133,900","1,539,796,705,961","43,390.72","43,390.51"
"2,936",201,100,"61,100","1,539,804,523,487","43,390.81","43,390.60"
"2,936",205,"28,800","38,050","1,539,822,199,580","43,391.02","43,390.81"
"2,936",206,"34,750","107,050","1,539,865,445,608","43,391.52","43,391.31"
"2,936",207,"45,250","68,050","1,539,872,597,965","43,391.60","43,391.39"
"2,936",210,"42,500","52,500","1,539,878,087,409","43,391.66","43,391.46"
"2,936",211,100,"51,950","1,539,879,120,643","43,391.68","43,391.47"
"2,936",213,"205,950","219,350","1,539,887,761,091","43,391.78","43,391.57"
"2,936",215,"102,000","119,150","1,539,892,835,413","43,391.83","43,391.63"
"2,936",217,"34,600","47,300","1,539,899,046,727","43,391.91","43,391.70"
"2,936",221,"37,750","1,181,900","1,539,964,397,664","43,392.66","43,392.45"
"2,936",223,"13,800","1,284,350","1,539,977,164,045","43,392.81","43,392.60"
"2,936",225,"51,850","68,350","1,540,053,336,829","43,393.69","43,393.48"
"2,936",226,"50,600","89,300","1,540,059,186,852","43,393.76","43,393.55"
"2,936",238,"123,700","358,400","1,540,139,853,678","43,394.69","43,394.48"
"2,936",240,"18,100","133,050","1,540,144,334,649","43,394.75","43,394.54"
"2,936",241,"48,000","985,350","1,540,158,317,633","43,394.91","43,394.70"
"2,936",242,"33,400","148,200","1,540,211,065,682","43,395.52","43,395.31"
"2,936",243,"32,750","125,850","1,540,234,053,401","43,395.78","43,395.58"
"2,936",244,"52,650","64,500","1,540,240,192,701","43,395.85","43,395.65"
"2,936",249,"12,600","24,400","1,540,258,871,877","43,396.07","43,395.86"
"2,936",250,"34,350","106,950","1,540,297,556,654","43,396.52","43,396.31"
"2,936",251,"56,100","69,400","1,540,319,012,660","43,396.77","43,396.56"
"2,936",252,100,"6,050","1,540,319,977,054","43,396.78","43,396.57"
"2,936",253,"140,050","152,800","1,540,320,398,241","43,396.78","43,396.57"
"2,936",258,"37,500","60,000","1,540,336,905,744","43,396.97","43,396.77"
"2,936",260,"33,350","102,800","1,540,383,975,657","43,397.52","43,397.31"
